coin,date,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
DOGE,2025-04-25,2,0.004365746931360381,0.02447153730963668,-6.72746951622949e-05,-0.00037695602839298866,0.01938392075085099,0.12184680174752681,0.0040545673926750125,0.026153471955755677,-0.002281425554219507,-0.014502624465924254,0.0007596843765549885,0.0007591967282591219,4.876482958666127e-07,-1.7793846353355604e-05,73.06522312347569
DOGE,2025-04-26,2,-0.0007357155719917852,-0.004025434335419626,0.004365746931360381,0.02447153730963668,-6.72746951622949e-05,-0.00037695602839298866,0.01938392075085099,0.12184680174752681,0.0040545673926750125,0.026153471955755677,0.0007704216327159693,0.0007644026403585473,6.018992357422035e-06,-1.3031278611200077e-05,69.26092215655481
DOGE,2025-04-27,1,-0.00014906774518419486,-0.0008189138810651056,-0.0007357155719917852,-0.004025434335419626,0.004365746931360381,0.02447153730963668,-6.72746951622949e-05,-0.00037695602839298866,0.01938392075085099,0.12184680174752681,0.0007794025002592709,0.00076917261305402,1.0229887205250835e-05,-8.379045447909896e-06,64.30491841494785
DOGE,2025-04-28,2,-0.002263700750481712,-0.012445987506716447,-0.00014906774518419486,-0.0008189138810651056,-0.0007357155719917852,-0.004025434335419626,0.004365746931360381,0.02447153730963668,-6.72746951622949e-05,-0.00037695602839298866,0.0007854147419513307,0.0007728251655135488,1.2589576437781864e-05,-4.1853210707715445e-06,68.0457976841783
DOGE,2025-04-29,1,-0.0005492547897877897,-0.00305790043599443,-0.002263700750481712,-0.012445987506716447,-0.00014906774518419486,-0.0008189138810651056,-0.0007357155719917852,-0.004025434335419626,0.004365746931360381,0.02447153730963668,0.0007901169715857578,0.0007760217632218124,1.4095208363945448e-05,-5.292151838281459e-07,73.56060535721116
DOGE,2025-04-30,1,-0.004669559198302309,-0.02607686852893462,-0.0005492547897877897,-0.00305790043599443,-0.002263700750481712,-0.012445987506716447,-0.00014906774518419486,-0.0008189138810651056,-0.0007357155719917852,-0.004025434335419626,0.0007908222146268337,0.0007774054141944745,1.341680043235921e-05,2.2599879394093252e-06,74.35452932862343
DOGE,2025-05-02,2,0.00829339257072681,0.048102637932878535,-0.0019891086832491967,-0.011405475195567404,-0.004669559198302309,-0.02607686852893462,-0.0005492547897877897,-0.00305790043599443,-0.002263700750481712,-0.012445987506716447,0.0007951635551244604,0.0007813791068099268,1.3784448314533584e-05,6.12477580679664e-06,74.41549100446908
DOGE,2025-05-03,1,0.0006843460657677825,0.0037871162026753284,0.00829339257072681,0.048102637932878535,-0.0019891086832491967,-0.011405475195567404,-0.004669559198302309,-0.02607686852893462,-0.0005492547897877897,-0.00305790043599443,0.0007999917380808119,0.0007847248577381356,1.5266880342676252e-05,7.953196713972563e-06,73.87042037072887
DOGE,2025-05-04,1,-0.00562023553922239,-0.030984590153273383,0.0006843460657677825,0.0037871162026753284,0.00829339257072681,0.048102637932878535,-0.0019891086832491967,-0.011405475195567404,-0.004669559198302309,-0.02607686852893462,0.0008001370910260446,0.0007859257225149275,1.4211368511117106e-05,9.204831073401471e-06,66.74608059639439
DOGE,2025-05-05,2,-0.0050555250472457125,-0.028762512602482,-0.00562023553922239,-0.030984590153273383,0.0006843460657677825,0.0037871162026753284,0.00829339257072681,0.048102637932878535,-0.0019891086832491967,-0.011405475195567404,0.0007967159362717177,0.0007853311938192232,1.1384742452494583e-05,9.640813349220095e-06,63.547121725014364
DOGE,2025-05-06,3,-5.742035860320516e-05,-0.0003363574251314312,-0.0050555250472457125,-0.028762512602482,-0.00562023553922239,-0.030984590153273383,0.0006843460657677825,0.0037871162026753284,0.00829339257072681,0.048102637932878535,0.0007937808588178315,0.0007847613226342036,9.019536183627963e-06,9.51655791610167e-06,60.736476729727286
DOGE,2025-05-07,2,0.0016698715851091173,0.009785078098152043,-5.742035860320516e-05,-0.0003363574251314312,-0.0050555250472457125,-0.028762512602482,-0.00562023553922239,-0.030984590153273383,0.0006843460657677825,0.0037871162026753284,0.000792467985265273,0.0007847973121224997,7.670673142773279e-06,9.14738096143599e-06,41.507509069998534
DOGE,2025-05-08,4,-0.00020915106802760208,-0.0012137028157080108,0.0016698715851091173,0.009785078098152043,-5.742035860320516e-05,-0.0003363574251314312,-0.0050555250472457125,-0.028762512602482,-0.00562023553922239,-0.030984590153273383,0.0007912104681493735,0.0007847600389291239,6.450429220249587e-06,8.60799061319871e-06,41.34533350048798
DOGE,2025-05-09,3,0.025070799851236197,0.1456625428370875,-0.00020915106802760208,-0.0012137028157080108,0.0016698715851091173,0.009785078098152043,-5.742035860320516e-05,-0.0003363574251314312,-0.0050555250472457125,-0.028762512602482,0.0008077221500414222,0.0007931879175601289,1.4534232481293297e-05,9.793238986817628e-06,62.64503015138291
DOGE,2025-05-18,4,-0.007694933670092996,-0.03457184427999421,0.003758658278295385,0.01717698900450002,-0.013868676505942201,-0.0596020098359049,-0.007948087245813001,-0.03302948072858368,0.009218017408088502,0.03983273524725168,0.0009791715553767667,0.0009129568398598178,6.621471551694895e-05,5.9352698312514384e-05,63.761454001194146
DOGE,2025-05-19,1,0.015763639969463394,0.07335913714296555,-0.007694933670092996,-0.03457184427999421,0.003758658278295385,0.01717698900450002,-0.013868676505942201,-0.0596020098359049,-0.007948087245813001,-0.03302948072858368,0.0009902233113856592,0.0009231828494579473,6.704046192771188e-05,6.0890251035553884e-05,69.60857994229363
DOGE,2025-05-20,3,-0.0061416125405542865,-0.02662778636204943,0.015763639969463394,0.07335913714296555,-0.007694933670092996,-0.03457184427999421,0.003758658278295385,0.01717698900450002,-0.013868676505942201,-0.0596020098359049,0.0009952692563662733,0.0009305783386654809,6.469091770079237e-05,6.165038436860158e-05,66.94349491181288
DOGE,2025-05-21,3,0.001747288760282989,0.007782845124735785,-0.0061416125405542865,-0.02662778636204943,0.015763639969463394,0.07335913714296555,-0.007694933670092996,-0.03457184427999421,0.003758658278295385,0.01717698900450002,0.0010007638284922262,0.0009380157932224799,6.274803526974627e-05,6.186991454883053e-05,66.95959128764363
DOGE,2025-05-23,0,0.010724559279487511,0.0458032182821835,0.007891797976399495,0.034880500082649445,0.001747288760282989,0.007782845124735785,-0.0061416125405542865,-0.02662778636204943,0.015763639969463394,0.07335913714296555,0.0010270792961537762,0.0009600289809496631,6.705031520411306e-05,6.314752183161855e-05,65.6515153785046
DOGE,2025-05-24,2,-0.01926372121225811,-0.07866956529372536,0.010724559279487511,0.0458032182821835,0.007891797976399495,0.034880500082649445,0.001747288760282989,0.007782845124735785,-0.0061416125405542865,-0.02662778636204943,0.0010272261853608222,0.0009650663953978048,6.215978996301742e-05,6.294997545789833e-05,56.24171895695828
DOGE,2025-05-25,2,-0.00033901042826947614,-0.001502672041306814,-0.01926372121225811,-0.07866956529372536,0.010724559279487511,0.0458032182821835,0.007891797976399495,0.034880500082649445,0.001747288760282989,0.007782845124735785,0.0010271128149877819,0.0009696162385487866,5.749657643899526e-05,6.185929565411772e-05,40.572382517250084
DOGE,2025-05-26,3,-0.0011655391233354184,-0.005174055670794934,-0.00033901042826947614,-0.001502672041306814,-0.01926372121225811,-0.07866956529372536,0.010724559279487511,0.0458032182821835,0.007891797976399495,0.034880500082649445,0.0010261997919537454,0.0009734356405278798,5.276415142586562e-05,6.00402668084673e-05,46.46937603516449
DOGE,2025-05-27,2,0.0016229941254604086,0.0072422595703545345,-0.0011655391233354184,-0.005174055670794934,-0.00033901042826947614,-0.001502672041306814,-0.01926372121225811,-0.07866956529372536,0.010724559279487511,0.0458032182821835,0.001026565024361936,0.0009775199488300356,4.9045075531900344e-05,5.784122855315391e-05,47.342649226232815
DOGE,2025-05-28,1,0.0004134981779523039,0.001831879067372399,0.0016229941254604086,0.0072422595703545345,-0.0011655391233354184,-0.005174055670794934,-0.00033901042826947614,-0.001502672041306814,-0.01926372121225811,-0.07866956529372536,0.0010271639476024423,0.0009814412878370868,4.5722659765355406e-05,5.5417514795594216e-05,42.628354750021714
DOGE,2025-05-29,1,-0.005072573163858007,-0.022431415113685665,0.0004134981779523039,0.001831879067372399,0.0016229941254604086,0.0072422595703545345,-0.0011655391233354184,-0.005174055670794934,-0.00033901042826947614,-0.001502672041306814,0.0010241146316174027,0.0009833599623454274,4.075466927197535e-05,5.248494569087044e-05,43.91232202981144
DOGE,2025-05-30,0,-0.005227904544716888,-0.023648781316767224,-0.005072573163858007,-0.022431415113685665,0.0004134981779523039,0.001831879067372399,0.0016229941254604086,0.0072422595703545345,-0.0011655391233354184,-0.005174055670794934,0.0010178694498410624,0.0009833718873621506,3.449756247891184e-05,4.888746904847872e-05,48.282312532651225
DOGE,2025-05-31,2,-0.022897549560999403,-0.10608745990964881,-0.005227904544716888,-0.023648781316767224,-0.005072573163858007,-0.022431415113685665,0.0004134981779523039,0.001831879067372399,0.0016229941254604086,0.0072422595703545345,0.0009965328745901627,0.0009756540964990441,2.0878778091118662e-05,4.328573085700671e-05,36.01490486036216
DOGE,2025-06-01,2,1.8089746962990372e-05,9.375890047451713e-05,-0.022897549560999403,-0.10608745990964881,-0.005227904544716888,-0.023648781316767224,-0.005072573163858007,-0.022431415113685665,0.0004134981779523039,0.001831879067372399,0.0009784915310871727,0.0009685140998562058,9.977431230966832e-06,3.662407093179874e-05,38.84622447620835
DOGE,2025-06-02,3,0.0010045917458955944,0.005206296552700416,1.8089746962990372e-05,9.375890047451713e-05,-0.022897549560999403,-0.10608745990964881,-0.005227904544716888,-0.023648781316767224,-0.005072573163858007,-0.022431415113685665,0.0009639300419493309,0.0009622420814736129,1.6879604757180557e-06,2.9636848840582604e-05,28.040961337320738
DOGE,2025-06-03,1,0.0016529639570780075,0.008522116760063744,0.0010045917458955944,0.005206296552700416,1.8089746962990372e-05,9.375890047451713e-05,-0.022897549560999403,-0.10608745990964881,-0.005227904544716888,-0.023648781316767224,0.0009527675824415484,0.0009569925980421411,-4.225015600592711e-06,2.286447595234754e-05,31.7245993495345
DOGE,2025-06-04,1,-0.0024130466217608115,-0.012335716573037309,0.0016529639570780075,0.008522116760063744,0.0010045917458955944,0.005206296552700416,1.8089746962990372e-05,9.375890047451713e-05,-0.022897549560999403,-0.10608745990964881,0.0009416307724419057,0.000951317466145973,-9.68669370406724e-06,1.6354242021064586e-05,29.26750380821757
DOGE,2025-06-06,3,-0.016527086590300194,-0.08772418156160604,-0.0048032834159711935,-0.02486151176960936,-0.0024130466217608115,-0.012335716573037309,0.0016529639570780075,0.008522116760063744,0.0010045917458955944,0.005206296552700416,0.0009064308316486443,0.0009324961535768173,-2.606532192817295e-05,2.7574247761132586e-06,5.717097608573113
DOGE,2025-06-07,3,0.007431815165152705,0.04324060474999469,-0.016527086590300194,-0.08772418156160604,-0.0048032834159711935,-0.02486151176960936,-0.0024130466217608115,-0.012335716573037309,0.0016529639570780075,0.008522116760063744,0.0008926792534917487,0.0009239442587658547,-3.126500527410596e-05,-4.047061233930585e-06,17.203516284376178
DOGE,2025-06-08,2,0.00571361280247068,0.03186567945163349,0.007431815165152705,0.04324060474999469,-0.016527086590300194,-0.08772418156160604,-0.0048032834159711935,-0.02486151176960936,-0.0024130466217608115,-0.012335716573037309,0.0008850487969507804,0.0009179544089295287,-3.290561197874834e-05,-9.818771382894138e-06,23.507762524388554
DOGE,2025-06-09,3,-0.0007939364510160807,-0.004291162401683295,0.00571361280247068,0.03186567945163349,0.007431815165152705,0.04324060474999469,-0.016527086590300194,-0.08772418156160604,-0.0048032834159711935,-0.02486151176960936,0.0008780356723828932,0.0009121402665836017,-3.410459420070857e-05,-1.4675935946457024e-05,23.623322875301042
DOGE,2025-06-10,3,0.010597084568351484,0.05752322781382896,-0.0007939364510160807,-0.004291162401683295,0.00571361280247068,0.03186567945163349,0.007431815165152705,0.04324060474999469,-0.016527086590300194,-0.08772418156160604,0.000879530513043761,0.0009103337384424857,-3.080322539872468e-05,-1.7901393836910557e-05,31.728268212286295
DOGE,2025-06-11,1,0.003039922402160916,0.015603766050304101,0.010597084568351484,0.05752322781382896,-0.0007939364510160807,-0.004291162401683295,0.00571361280247068,0.03186567945163349,0.007431815165152705,0.04324060474999469,0.0008829264977031706,0.0009096871217674811,-2.6760624064310558e-05,-1.9673239882390555e-05,33.784735849663434
DOGE,2025-06-12,1,-0.004826167831908701,-0.02439186739543838,0.003039922402160916,0.015603766050304101,0.010597084568351484,0.05752322781382896,-0.0007939364510160807,-0.004291162401683295,0.00571361280247068,0.03186567945163349,0.0008824166669852733,0.0009074593792689151,-2.504271228364176e-05,-2.0747134362640795e-05,33.88048077182442
DOGE,2025-06-13,2,-0.011336096883206415,-0.05872604678574115,-0.004826167831908701,-0.02439186739543838,0.003039922402160916,0.015603766050304101,0.010597084568351484,0.05752322781382896,-0.0007939364510160807,-0.004291162401683295,0.0008740381685954158,0.0009015702717268621,-2.7532103131446342e-05,-2.2104128116401908e-05,31.656549310744154
DOGE,2025-06-14,2,-0.0015606587445660958,-0.008589326801648273,-0.011336096883206415,-0.05872604678574115,-0.004826167831908701,-0.02439186739543838,0.003039922402160916,0.015603766050304101,0.010597084568351484,0.05752322781382896,0.0008658545794450896,0.0008955906100521535,-2.973603060706391e-05,-2.3630508614534308e-05,41.0746727203166
DOGE,2025-06-18,2,-0.0038486598465889144,-0.02214597183363339,-0.0019930679011127828,-0.011338482632375696,-0.0026372038749385984,-0.014781184800905825,-0.0017205163487822028,-0.009551165938628618,-0.0015606587445660958,-0.008589326801648273,0.0008300823372774035,0.0008686355633666539,-3.8553226089250384e-05,-3.073739529623558e-05,34.85974776073239
DOGE,2025-06-19,2,0.0004423799603701928,0.002603194575566481,-0.0038486598465889144,-0.02214597183363339,-0.0019930679011127828,-0.011338482632375696,-0.0026372038749385984,-0.014781184800905825,-0.0017205163487822028,-0.009551165938628618,0.000821821049328673,0.0008618021116810243,-3.998106235235128e-05,-3.258612870745872e-05,37.56794204636233
DOGE,2025-06-22,1,-0.009251911184977396,-0.056993784247108686,-0.008589047371859782,-0.05025156851008253,0.0005412612485787005,0.0031767938713359203,0.0004423799603701928,0.002603194575566481,-0.0038486598465889144,-0.02214597183363339,0.0007872808889050851,0.0008359937130947351,-4.871282418965003e-05,-3.855975128020779e-05,23.89857233718064
DOGE,2025-06-23,4,-0.0019322042614455248,-0.012622184360132977,-0.009251911184977396,-0.056993784247108686,-0.008589047371859782,-0.05025156851008253,0.0005412612485787005,0.0031767938713359203,0.0004423799603701928,0.002603194575566481,0.0007721220291768906,0.0008250866455078526,-5.296461633096203e-05,-4.144072429035864e-05,23.462040852959944
DOGE,2025-06-24,3,0.013324749053330726,0.08815707192710368,-0.0019322042614455248,-0.012622184360132977,-0.009251911184977396,-0.056993784247108686,-0.008589047371859782,-0.05025156851008253,0.0005412612485787005,0.0031767938713359203,0.0007686365376348793,0.0008194851409631092,-5.084860332822997e-05,-4.3322300097932916e-05,26.67171990522695
DOGE,2025-06-25,2,0.0011425941066132983,0.006947019359214934,0.013324749053330726,0.08815707192710368,-0.0019322042614455248,-0.012622184360132977,-0.009251911184977396,-0.056993784247108686,-0.008589047371859782,-0.05025156851008253,0.0007664882843504768,0.0008146842335796392,-4.8195949229162404e-05,-4.4297029924178816e-05,24.46846589008983
DOGE,2025-06-26,1,-0.0011312544342560182,-0.006830621225049765,0.0011425941066132983,0.006947019359214934,0.013324749053330726,0.08815707192710368,-0.0019322042614455248,-0.012622184360132977,-0.009251911184977396,-0.056993784247108686,0.0007638774723914917,0.0008098571056564861,-4.59796332649944e-05,-4.463355059234193e-05,25.989179453698256
DOGE,2025-06-27,3,-0.004441577434327798,-0.027003112497275453,-0.0011312544342560182,-0.006830621225049765,0.0011425941066132983,0.006947019359214934,0.013324749053330726,0.08815707192710368,-0.0019322042614455248,-0.012622184360132977,0.0007585545824182868,0.0008038883339460545,-4.533375152776769e-05,-4.477359077942709e-05,29.398480037488227
DOGE,2025-06-28,3,0.0009662694667097182,0.00603758687875818,-0.004441577434327798,-0.027003112497275453,-0.0011312544342560182,-0.006830621225049765,0.0011425941066132983,0.006947019359214934,0.013324749053330726,0.08815707192710368,0.0007547279960463449,0.0007986878478019514,-4.3959851755606574e-05,-4.461084297466299e-05,31.594306961211146
DOGE,2025-06-29,3,0.002722730156598796,0.01691046428243541,0.0009662694667097182,0.00603758687875818,-0.004441577434327798,-0.027003112497275453,-0.0011312544342560182,-0.006830621225049765,0.0011425941066132983,0.006947019359214934,0.0007533988690213449,0.0007947916124376472,-4.139274341630238e-05,-4.396722306299087e-05,36.13710262732968
DOGE,2025-06-30,1,0.005816280896265902,0.03552332310949418,0.002722730156598796,0.01691046428243541,0.0009662694667097182,0.00603758687875818,-0.004441577434327798,-0.027003112497275453,-0.0011312544342560182,-0.006830621225049765,0.0007563516921396339,0.0007931472129452455,-3.679552080561169e-05,-4.2532882611515035e-05,44.45046758947939
DOGE,2025-07-01,1,-0.004411130108479211,-0.02601705866727778,0.005816280896265902,0.03552332310949418,0.002722730156598796,0.01691046428243541,0.0009662694667097182,0.00603758687875818,-0.004441577434327798,-0.027003112497275453,0.0007557578383020082,0.000790135689185973,-3.437785088396478e-05,-4.090187626600499e-05,42.61508107825274
DOGE,2025-07-02,4,-0.007541236998008488,-0.04566669349274914,-0.004411130108479211,-0.02601705866727778,0.005816280896265902,0.03552332310949418,0.002722730156598796,0.01691046428243541,0.0009662694667097182,0.00603758687875818,0.0007499686073347899,0.000784801774210352,-3.4833166875562044e-05,-3.96881343879164e-05,40.08740589838697
DOGE,2025-07-03,3,0.011330567419369386,0.0718966336347212,-0.007541236998008488,-0.04566669349274914,-0.004411130108479211,-0.02601705866727778,0.005816280896265902,0.03552332310949418,0.002722730156598796,0.01691046428243541,0.0007530132540549542,0.0007836874806403895,-3.067422658543527e-05,-3.7885352827420174e-05,49.00611600540246
DOGE,2025-07-04,1,0.003044648213218204,0.018023582145166805,0.011330567419369386,0.0718966336347212,-0.007541236998008488,-0.04566669349274914,-0.004411130108479211,-0.02601705866727778,0.005816280896265902,0.03552332310949418,0.0007577239260739102,0.0007836834170505954,-2.5959490976685184e-05,-3.550018045727318e-05,50.693674965441225
DOGE,2025-07-05,3,-0.009092533492093297,-0.05287264792946611,0.003044648213218204,0.018023582145166805,0.011330567419369386,0.0718966336347212,-0.007541236998008488,-0.04566669349274914,-0.004411130108479211,-0.02601705866727778,0.000755335612899416,0.000780610563227566,-2.5274950328149984e-05,-3.345513443144854e-05,50.358498779450066
DOGE,2025-07-06,3,0.001436414971722505,0.008818966560768303,-0.009092533492093297,-0.05287264792946611,0.003044648213218204,0.018023582145166805,0.011330567419369386,0.0718966336347212,-0.007541236998008488,-0.04566669349274914,0.0007543217226771814,0.000778250175318479,-2.392845264129759e-05,-3.154979807341835e-05,58.2201291833346
DOGE,2025-07-07,1,0.007531968060801281,0.045838775083533775,0.001436414971722505,0.008818966560768303,-0.009092533492093297,-0.05287264792946611,0.003044648213218204,0.018023582145166805,0.011330567419369386,0.0718966336347212,0.0007587440568913232,0.0007786069693740808,-1.9862912482757587e-05,-2.92124209552862e-05,63.997959347741386
DOGE,2025-07-08,3,-0.0039827417610178995,-0.023176184654564475,0.007531968060801281,0.045838775083533775,0.001436414971722505,0.008818966560768303,-0.009092533492093297,-0.05287264792946611,0.003044648213218204,0.018023582145166805,0.0007596939546175975,0.0007775930006880086,-1.789904607041109e-05,-2.694974597831118e-05,52.624939480338185
DOGE,2025-07-09,3,0.003121396436180701,0.0185948416946273,-0.0039827417610178995,-0.023176184654564475,0.007531968060801281,0.045838775083533775,0.001436414971722505,0.008818966560768303,-0.009092533492093297,-0.05287264792946611,0.000762685950603004,0.0007777077360831739,-1.5021785480169884e-05,-2.4564153878682922e-05,54.03315375360796
DOGE,2025-07-11,3,0.013108355901589291,0.07249175259551373,0.009840516763944013,0.05755194271695536,0.003121396436180701,0.0185948416946273,-0.0039827417610178995,-0.023176184654564475,0.007531968060801281,0.045838775083533775,0.0007892853153275536,0.0007887340192322933,5.512960952602916e-07,-1.7053881297911744e-05,70.18630233865667
DOGE,2025-07-12,1,0.007113489627429304,0.03667998223967175,0.013108355901589291,0.07249175259551373,0.009840516763944013,0.05755194271695536,0.003121396436180701,0.0185948416946273,-0.0039827417610178995,-0.023176184654564475,0.000808799834221476,0.0007981707354475345,1.0629098773941455e-05,-1.1517285283541106e-05,72.22052594229429
DOGE,2025-07-13,3,-0.004115638383654613,-0.020470993031479666,0.007113489627429304,0.03667998223967175,0.013108355901589291,0.07249175259551373,0.009840516763944013,0.05755194271695536,0.003121396436180701,0.0185948416946273,0.0008224268756760557,0.0008055192442052167,1.6907631470838977e-05,-5.832301932665089e-06,68.14486589881258
DOGE,2025-07-14,2,0.0012513566333712256,0.006354267596818182,-0.004115638383654613,-0.020470993031479666,0.007113489627429304,0.03667998223967175,0.013108355901589291,0.07249175259551373,0.009840516763944013,0.05755194271695536,0.0008348347053254101,0.0008127458015527458,2.2088903772664314e-05,-2.4806079159920886e-07,66.47191447909904
DOGE,2025-07-15,3,-0.000981447332756319,-0.004952226577883159,0.0012513566333712256,0.006354267596818182,-0.004115638383654613,-0.020470993031479666,0.007113489627429304,0.03667998223967175,0.013108355901589291,0.07249175259551373,0.0008446456003015484,0.0008191057808947875,2.5539819406760855e-05,4.909515248072805e-06,69.20243630452792
DOGE,2025-07-16,4,0.0016057909237943147,0.008142890114467732,-0.000981447332756319,-0.004952226577883159,0.0012513566333712256,0.006354267596818182,-0.004115638383654613,-0.020470993031479666,0.007113489627429304,0.03667998223967175,0.0008540728569778743,0.0008255366688801859,2.853618809768837e-05,9.634849817995918e-06,76.56898489419865
DOGE,2025-07-18,4,0.005878346131554996,0.027575834556493928,0.014362812117707097,0.07224486154698394,0.0016057909237943147,0.008142890114467732,-0.000981447332756319,-0.004952226577883159,0.0012513566333712256,0.006354267596818182,0.0008915092949794657,0.0008483257467324036,4.318354824706214e-05,2.0527736076434764e-05,78.21655577403888
DOGE,2025-07-19,3,0.017184559917158504,0.07845092023259069,0.005878346131554996,0.027575834556493928,0.014362812117707097,0.07224486154698394,0.0016057909237943147,0.008142890114467732,-0.000981447332756319,-0.004952226577883159,0.0009199638291714941,0.0008652248593616811,5.4738969809813e-05,2.7369982823110414e-05,90.07829989407577
DOGE,2025-07-23,0,-0.0016146069770794913,-0.005952080477887235,-0.0016786763445597042,-0.0061502064186240175,0.03158360829437501,0.13085536366108133,0.005129628971468292,0.02171426810420816,0.017184559917158504,0.07845092023259069,0.0010610556074330051,0.0009554257919341685,0.00010562981549883663,6.524830519249385e-05,92.7323917236257
DOGE,2025-07-27,3,-0.0006778934923087065,-0.0028665697591373994,0.0047263432260973015,0.02039360652833168,-0.008898427301321288,-0.03697593588830044,-0.028998506271803115,-0.10754006059873472,-0.0016146069770794913,-0.005952080477887235,0.0010680434077915237,0.0009873196832106386,8.072372458088508e-05,7.884093917072808e-05,65.60257813459859
DOGE,2025-07-28,0,0.004711913233847398,0.01998228082257175,-0.0006778934923087065,-0.0028665697591373994,0.0047263432260973015,0.02039360652833168,-0.008898427301321288,-0.03697593588830044,-0.028998506271803115,-0.10754006059873472,0.001072341688069265,0.000995368760720728,7.697292734853717e-05,7.84673368062899e-05,66.53229651855895
DOGE,2025-07-29,2,-0.015376731180853809,-0.06393212915890012,0.004711913233847398,0.01998228082257175,-0.0006778934923087065,-0.0028665697591373994,0.0047263432260973015,0.02039360652833168,-0.008898427301321288,-0.03697593588830044,0.0010651989286952854,0.0009976313526775923,6.756757601769311e-05,7.628738464857055e-05,59.80782984146225
DOGE,2025-07-30,1,-0.0017080825132675947,-0.0075867653797968265,-0.015376731180853809,-0.06393212915890012,0.004711913233847398,0.01998228082257175,-0.0006778934923087065,-0.0028665697591373994,0.0047263432260973015,0.02039360652833168,0.001057957614311552,0.0009991497995311795,5.8807814780372425e-05,7.279147067493093e-05,58.638274159652106
DOGE,2025-07-31,1,-0.0031142245821748904,-0.013938151744677926,-0.0017080825132675947,-0.0075867653797968265,-0.015376731180853809,-0.06393212915890012,0.004711913233847398,0.01998228082257175,-0.0006778934923087065,-0.0028665697591373994,0.001049647139709193,0.000999504594335997,5.0142545373195804e-05,6.826168561458391e-05,52.722108017531255
PEPE,2025-04-28,2,-9.982394107373285e-08,-0.09850162608339628,-4.9376603010903056e-08,-0.04645893982057236,-2.6956049888880225e-09,-0.0025299050523699563,-3.098061386422949e-08,-0.028254683438407976,1.0379931109863434e-08,0.009557092344902289,0.0014983752882034788,0.0014170365328632234,8.133875534025543e-05,4.603296890755489e-05,74.68923226468385
PEPE,2025-04-29,2,1.1892421692736979e-08,0.012988025435021033,2.044733046055405e-09,0.00223810447851647,-9.982394107373285e-08,-0.09850162608339628,-4.9376603010903056e-08,-0.04645893982057236,-2.6956049888880225e-09,-0.0025299050523699563,0.0015156005857689817,0.001431355287642188,8.424529812679359e-05,5.3675434751402634e-05,75.52252928028761
PEPE,2025-04-30,1,-2.2311524741159826e-09,-0.0024054579472391935,1.1892421692736979e-08,0.012988025435021033,2.044733046055405e-09,0.00223810447851647,-9.982394107373285e-08,-0.09850162608339628,-4.9376603010903056e-08,-0.04645893982057236,0.0015275323051894575,0.0014433405820392167,8.419172315024081e-05,5.977869243117027e-05,82.03477000521163
PEPE,2025-05-01,3,-3.6387334923245254e-08,-0.0393246351744408,-2.2311524741159826e-09,-0.0024054579472391935,1.1892421692736979e-08,0.012988025435021033,2.044733046055405e-09,0.00223810447851647,-9.982394107373285e-08,-0.09850162608339628,0.0015387738089948579,0.0014549895818825756,8.378422711228226e-05,6.457979936739267e-05,81.22045290309562
PEPE,2025-05-03,2,6.038041245647291e-08,0.06688306223259562,6.293259977944379e-09,0.007019946781536628,7.563554226744444e-09,0.008508710058865006,-3.6387334923245254e-08,-0.0393246351744408,-2.2311524741159826e-09,-0.0024054579472391935,0.001546190696118104,0.0014706818193796828,7.550887673842118e-05,6.920904099042586e-05,74.21432336705524
PEPE,2025-05-04,3,-5.604927022349364e-09,-0.005819333081490023,6.038041245647291e-08,0.06688306223259562,6.293259977944379e-09,0.007019946781536628,7.563554226744444e-09,0.008508710058865006,-3.6387334923245254e-08,-0.0393246351744408,0.0015356365135320924,0.0014711934260411158,6.444308749097667e-05,6.825585029053604e-05,61.150936367598185
PEPE,2025-05-05,4,-1.1396954845122648e-08,-0.011233228047564294,-1.5745123477303075e-09,-0.0015494885190841402,5.8598412831376726e-08,0.0611961066602735,-5.604927022349364e-09,-0.005819333081490023,6.038041245647291e-08,0.06688306223259562,0.0015233619295972995,0.0014700570032199916,5.3304926377307875e-05,6.52656655078904e-05,58.816592258673545
PEPE,2025-05-06,3,7.30671734952028e-08,0.07283568220639808,-1.1396954845122648e-08,-0.011233228047564294,-1.5745123477303075e-09,-0.0015494885190841402,5.8598412831376726e-08,0.0611961066602735,-5.604927022349364e-09,-0.005819333081490023,0.0015089175061998264,0.0014670507939084163,4.1866712291410094e-05,6.058587486459435e-05,53.321341400793955
PEPE,2025-05-07,4,7.739835173979216e-09,0.007191514944872176,7.30671734952028e-08,0.07283568220639808,-1.1396954845122648e-08,-0.011233228047564294,-1.5745123477303075e-09,-0.0015494885190841402,5.8598412831376726e-08,0.0611961066602735,0.0014983630379477979,0.0014650702508456923,3.3292787102105585e-05,5.51272573120966e-05,31.465484988792056
PEPE,2025-05-08,2,1.5722735123085752e-07,0.14504565207024522,7.739835173979216e-09,0.007191514944872176,7.30671734952028e-08,0.07283568220639808,-1.1396954845122648e-08,-0.011233228047564294,-1.5745123477303075e-09,-0.0015494885190841402,0.0014963071908015123,0.001466546530893933,2.9760659907579305e-05,5.0053937831193146e-05,38.316655023127986
